No.,Timecode In,Timecode Out,Subtitle
"338","00:22:51:13","00:22:53:13","- 아, 진짜 저 새끼, 저거...
- 아이, 씨!"
"339","00:22:53:15","00:22:55:02","잠깐만 놔봐, 놔봐"
"340","00:22:55:04","00:22:57:08","잠깐만 놔봐, 놔봐
눈 맞았다고, 안 보여!"
"341","00:22:57:10","00:22:59:04","야, 잠깐만"
"342","00:22:59:06","00:23:01:09","(두만)
놔보라고!
[경섭 비명]"
"343","00:23:02:11","00:23:04:12","[연정 비명]
[털썩]"
"344","00:23:04:14","00:23:07:08","[거친 숨소리]
[경쾌한 클래식 음악, 싸우는 소리]"
"345","00:23:07:10","00:23:09:22","[놀라는 경섭]
[감탄하는 연정]"
"346","00:23:12:04","00:23:14:11","[짜증 내는 경섭]"
"347","00:23:15:09","00:23:17:09","[싸우는 소리가 계속된다]"
"348","00:23:18:16","00:23:20:07","아, 진짜"
"349","00:23:20:11","00:23:21:22","[셔터 소리]
(코치)
찍지 마세요"
"350","00:23:21:24","00:23:23:19","자, 나가요, 나가
자, 자"
"351","00:23:26:06","00:23:27:16","(정화)
그만해!"
"352","00:23:29:22","00:23:31:01","그만하라고!"
"353","00:23:34:17","00:23:36:17","지금 뭐 하는 짓이야?"
